# Rime user dictionary
#@/db_name	luna_pinyin.userdb.userdb.kct
#@/db_type	userdb
#@/rime_version	1.1.2
#@/tick	24192
#@/user_id	win7
a 	啊	c=76 d=3.54831 t=24192
gong cheng 	工程	c=2 d=7.58127e-008 t=24192
gong cheng lve di 	攻城略地	c=1 d=0.0439369 t=24192
gong cheng shi 	工程師	c=13 d=0.535913 t=24192
gong cun 	共存	c=1 d=0.0773047 t=24192
gong dou ban 	共鬥版	c=1 d=4.68622e-025 t=24192
gong gao 	公告	c=1 d=0.280832 t=24192
gong ji 	攻擊	c=1 d=3.15981e-006 t=24192
gong ji jin 	公積金	c=4 d=0.843665 t=24192
gong ju 	工具	c=76 d=3.08018 t=24192
gong ju bao 	工具包	c=1 d=0.00147367 t=24192
gong ju lan 	工具欄	c=1 d=0.0147723 t=24192
gong ju lei 	工具類	c=3 d=0.748264 t=24192
gong ju xiang 	工具箱	c=2 d=0.00140882 t=24192
gong kai 	公開	c=4 d=1.95955e-015 t=24192
gong kai ke 	公開課	c=1 d=0.010889 t=24192
gong lve 	攻略	c=3 d=1.00329e-005 t=24192
gong neng 	功能	c=25 d=1.30064 t=24192
gong neng de 	功能的	c=1 d=6.96942e-018 t=24192
gong neng dian 	功能點	c=9 d=1.56269 t=24192
gong qi jun 	宮崎駿	c=1 d=1.03971e-017 t=24192
gong shang 	工商	c=1 d=0.798516 t=24192
gong si 	公司	c=45 d=1.35601 t=24192
gong si hao 	公司號	c=1 d=0.182684 t=24192
gong tong 	共同	c=2 d=0.0287312 t=24192
gong tong 	共通	c=20 d=0.117828 t=24192
gong xi 	恭喜	c=3 d=0.0467487 t=24192
gong xi ni 	恭喜你	c=1 d=0.135335 t=24192
gong xiang 	共享	c=2 d=1.34706e-005 t=24192
gong ye 	工業	c=1 d=0.00367942 t=24192
gong yi 	公益	c=1 d=5.70122e-008 t=24192
gong ying 	供應	c=8 d=0.306819 t=24192
gong ying shang 	供應商	c=167 d=6.06732 t=24192
gong yu 	公寓	c=1 d=5.73761e-024 t=24192
gong zhong 	公衆	c=1 d=0.000944363 t=24192
gong zi 	工資	c=1 d=0.020089 t=24192
gong zuo 	工作	c=21 d=0.974219 t=24192
gong zuo kuang 	工作狂	c=1 d=8.46425e-010 t=24192
gong zuo ri 	工作日	c=12 d=0.0908481 t=24192
gong zuo ri li 	工作日歷	c=2 d=0.743855 t=24192
gong zuo ri li 	工作日裏	c=3 d=0.0225209 t=24192
gong zuo ri qi 	工作日期	c=1 d=0.00506703 t=24192
gong zuo shi 	工作時	c=1 d=4.98464e-016 t=24192
gou 	勾	c=3 d=0.134197 t=24192
gou 	夠	c=2 d=0.0765363 t=24192
gou 	狗	c=7 d=0.092469 t=24192
gou 	鉤	c=1 d=2.54851e-006 t=24192
gou cheng 	構成	c=0 d=0.00337087 t=24192
gou cheng shu 	構成數	c=3 d=0.812455 t=24192
gou chi 	夠吃	c=1 d=1.17855e-021 t=24192
gou gou 	狗狗	c=1 d=3.12507e-023 t=24192
gou jian 	構建	c=0 d=0.0188247 t=24192
gou mai 	購買	c=1 d=0.0302213 t=24192
gou mai ding dan jie tu 	購買訂單截圖	c=1 d=0.024972 t=24192
gou mang 	夠忙	c=1 d=1.07156e-019 t=24192
gou tong 	溝通	c=5 d=0.287625 t=24192
gou wu 	購物	c=1 d=0.245367 t=24192
gou xuan 	勾選	c=6 d=0.256842 t=24192
gou yong 	夠用	c=2 d=0.000426457 t=24192
gou yu 	夠於	c=1 d=1.30881e-019 t=24192
gou zao 	構造	c=5 d=0.915668 t=24192
gou zao han shu 	構造函數	c=1 d=0.546074 t=24192
gou zhu 	構築	c=2 d=0.750857 t=24192
gu 	谷	c=0 d=3.733e-027 t=24192
gu dan 	孤單	c=0 d=3.18712e-020 t=24192
gu ding 	固定	c=1 d=0.000160441 t=24192
gu dong 	股東	c=1 d=0.287941 t=24192
gu ge 	僱個	c=0 d=0.0045502 t=24192
gu ge 	谷歌	c=8 d=0.944366 t=24192
gu ge ren 	僱個人	c=1 d=0.04573 t=24192
gu ge zong bu 	谷歌總部	c=1 d=9.38504e-019 t=24192
gu huo 	蠱惑	c=1 d=1.08813e-023 t=24192
gu ji 	估計	c=3 d=1.91056e-006 t=24192
gu jian 	固件	c=6 d=9.4867e-025 t=24192
gu ming si yi 	顧名思義	c=1 d=0.0267827 t=24192
gu mu 	古墓	c=1 d=9.28375e-009 t=24192
gu shi 	故事	c=3 d=0.782705 t=24192
gua 	掛	c=2 d=3.46001e-025 t=24192
gua dang 	掛擋	c=1 d=2.70234e-019 t=24192
gua kao 	掛靠	c=1 d=3.30862e-018 t=24192
gua mian 	掛麪	c=1 d=1.17267e-021 t=24192
guai bao bao 	乖寶寶	c=1 d=0.000893825 t=24192
guai guai 	乖乖	c=2 d=1.39166 t=24192
guan 	關	c=3 d=0.551563 t=24192
guan bi 	關閉	c=30 d=1.32066 t=24192
guan cha 	觀察	c=1 d=0.00245409 t=24192
guan fang 	官方	c=12 d=0.0291675 t=24192
guan fang wen dang 	官方文檔	c=1 d=4.26529e-006 t=24192
guan ji 	關機	c=2 d=0.00236103 t=24192
guan jian 	關鍵	c=3 d=0.00276528 t=24192
guan jian zi 	關鍵字	c=2 d=0.00108086 t=24192
guan kong 	管控	c=1 d=7.09427e-021 t=24192
guan li 	管理	c=77 d=3.28581 t=24192
guan li qi 	管理器	c=3 d=0.000448321 t=24192
guan li yuan 	管理員	c=1 d=3.02282e-014 t=24192
guan lian 	關聯	c=19 d=1.42706 t=24192
guan lian tiao jian 	關聯條件	c=1 d=0.110803 t=24192
guan shui 	關稅	c=1 d=4.66047e-019 t=24192
guan shui lv 	關稅率	c=4 d=8.77638e-017 t=24192
guan wang 	官網	c=3 d=0.597501 t=24192
guan xi 	關係	c=9 d=1.11865 t=24192
guan yu 	關於	c=9 d=1.51035 t=24192
guang 	逛	c=0 d=1.06144e-026 t=24192
guang biao 	光標	c=1 d=0.136695 t=24192
guang die 	光碟	c=1 d=4.11495e-025 t=24192
guang jie 	逛街	c=1 d=0.960789 t=24192
guang lun tan 	逛論壇	c=1 d=1.06676e-025 t=24192
gui 	櫃	c=1 d=0.00329615 t=24192
gui 	貴	c=1 d=4.18653e-022 t=24192
gui 	鬼	c=1 d=0.00304273 t=24192
gui bing 	歸併	c=24 d=0.00169905 t=24192
gui bing cheng 	歸併成	c=1 d=1.9321e-013 t=24192
gui dao 	軌道	c=0 d=0.0740818 t=24192
gui dao pian li 	軌道偏離	c=1 d=0.744532 t=24192
gui ding 	規定	c=4 d=2.91134e-012 t=24192
gui fan 	規範	c=4 d=0.992388 t=24192
gui gu 	硅谷	c=4 d=6.46033e-022 t=24192
gui lai 	歸來	c=1 d=0.00158844 t=24192
gui lei 	歸類	c=1 d=2.54323e-011 t=24192
gui mo 	規模	c=2 d=6.72682e-017 t=24192
gui na 	歸納	c=1 d=2.11405e-013 t=24192
gui shu di 	歸屬地	c=2 d=7.28283e-016 t=24192
gui ze 	規則	c=6 d=0.899982 t=24192
gun 	滾	c=1 d=0.247833 t=24192
gun dong tiao 	滾動條	c=2 d=6.16532e-009 t=24192
guo 	國	c=1 d=0.865022 t=24192
guo 	果	c=4 d=0.164474 t=24192
guo 	裹	c=1 d=1.46099e-019 t=24192
guo 	過	c=11 d=1.09576 t=24192
guo bu xia qu 	過不下去	c=1 d=0.210136 t=24192
guo chang 	過長	c=1 d=1.59695e-007 t=24192
guo cheng 	過程	c=11 d=1.44104 t=24192
guo da 	過大	c=1 d=4.32299e-017 t=24192
guo dao 	國道	c=1 d=0.818731 t=24192
guo duan 	過段	c=1 d=4.24763e-016 t=24192
guo ji 	國際	c=4 d=0.190139 t=24192
guo ji ban 	國際版	c=3 d=7.7024e-018 t=24192
guo ji hua 	國際化	c=58 d=3.50845 t=24192
guo ji tian 	過幾天	c=1 d=2.48771e-016 t=24192
guo jia 	國家	c=11 d=2.96815 t=24192
guo lai 	過來	c=3 d=0.00343067 t=24192
guo le 	過了	c=2 d=0.037068 t=24192
guo lv qi 	過濾器	c=3 d=0.612921 t=24192
guo mei guo 	過沒過	c=1 d=1.57832e-016 t=24192
guo nei 	國內	c=5 d=1.15753e-009 t=24192
guo ni he 	過擬合	c=1 d=1.2798e-020 t=24192
guo nian 	過年	c=1 d=1.05453e-007 t=24192
guo qu 	過去	c=3 d=0.0439369 t=24192
guo wai 	國外	c=1 d=4.70891e-023 t=24192
guo wan piao pen 	鍋碗瓢盆	c=1 d=8.44239e-009 t=24192
guo ye 	過夜	c=1 d=1.92613e-006 t=24192
guo yu yan 	過語言	c=1 d=8.36978e-025 t=24192
ha 	哈	c=2 d=0.386741 t=24192
ha ha 	哈哈	c=22 d=1.63251 t=24192
ha ha ha ha ha ha ha 	哈哈哈哈哈哈哈	c=0 d=4.10433e-025 t=24192
ha xi 	哈嘻	c=1 d=0.00138093 t=24192
ha xi 	哈希	c=1 d=0.00139481 t=24192
ha xi biao 	哈希表	c=7 d=9.90387e-005 t=24192
ha xi ma 	哈希碼	c=1 d=1.292e-014 t=24192
hai 	海	c=2 d=2.97579e-006 t=24192
hai 	還	c=15 d=1.77795 t=24192
hai bu 	還不	c=0 d=0.0064894 t=24192
hai bu cuo 	還不錯	c=2 d=4.49916e-020 t=24192
hai bu ru 	還不如	c=1 d=2.23472e-019 t=24192
hai bu zhi dao 	還不知道	c=1 d=1.42837e-018 t=24192
hai bu zhi yu 	還不至於	c=1 d=0.0652193 t=24192
hai cha 	還差	c=1 d=0.0426384 t=24192
hai cong 	還從	c=1 d=7.66398e-018 t=24192
hai dao 	海盜	c=2 d=0.00697795 t=24192
hai dao wan 	海盜灣	c=1 d=4.06072e-016 t=24192
hai gou 	海購	c=1 d=1.7365e-022 t=24192
hai guan 	海關	c=4 d=0.985112 t=24192
hai hao 	還好	c=1 d=0.000911882 t=24192
hai hen 	還很	c=0 d=6.39387e-005 t=24192
hai hen cai 	還很菜	c=1 d=0.000642592 t=24192
hai hui bu hui 	還會不會	c=1 d=2.3477e-011 t=24192
hai ke 	還可	c=1 d=7.03946e-018 t=24192
hai ke yi 	還可以	c=1 d=9.158e-025 t=24192
hai mai le 	還買了	c=1 d=0.759572 t=24192
hai mang 	還忙	c=1 d=3.6302e-021 t=24192
hai mei 	還沒	c=9 d=0.865022 t=24192
hai mei da dian hua 	還沒打電話	c=1 d=9.4713e-009 t=24192
hai mei jie chu 	還沒接觸	c=1 d=1.45272e-011 t=24192
hai mei jie chu dao 	還沒接觸到	c=1 d=1.43109e-011 t=24192
hai mei shan 	還沒刪	c=1 d=1.84802e-019 t=24192
hai mei you 	還沒有	c=4 d=0.536219 t=24192
hai neng 	還能	c=1 d=0.0328764 t=24192
hai qu 	還去	c=1 d=9.78334e-008 t=24192
hai shi 	還是	c=21 d=1.18246 t=24192
hai tao 	海淘	c=2 d=2.05775e-022 t=24192
hai tian 	海天	c=1 d=1.22032e-019 t=24192
hai wai 	海外	c=1 d=0.00481991 t=24192
hai xian 	海鮮	c=3 d=8.7509e-006 t=24192
hai xiang 	還想	c=1 d=3.26836e-021 t=24192
hai xing 	還行	c=2 d=6.81378e-017 t=24192
hai yao 	還要	c=10 d=0.0666287 t=24192
hai you 	還有	c=9 d=0.301354 t=24192
hai you ge 	還有個	c=1 d=0.013912 t=24192
hai zai 	還在	c=3 d=0.955997 t=24192
hai zei wang 	海賊王	c=3 d=0.0260937 t=24192
hai zhen shi 	還真是	c=1 d=0.024972 t=24192
hai zi 	孩子	c=2 d=0.0531307 t=24192
han 	函	c=1 d=0.332871 t=24192
han 	含	c=1 d=0.000639387 t=24192
han 	涵	c=1 d=0.329559 t=24192
han bao 	漢堡	c=1 d=0.00255424 t=24192
han hua 	漢化	c=1 d=4.66127e-021 t=24192
han shu 	函數	c=23 d=0.303598 t=24192
han shu jie kou 	函數接口	c=1 d=2.25212e-022 t=24192
han shu shi 	函數式	c=10 d=0.27513 t=24192
han shui 	含稅	c=3 d=0.327915 t=24192
han zi 	漢字	c=1 d=0.254107 t=24192
hang 	行	c=105 d=1.33804 t=24192
hang bian ji 	行編輯	c=11 d=0.000619044 t=24192
hang dian ji 	行點擊	c=7 d=0.000572785 t=24192
hang hao 	行號	c=7 d=0.559919 t=24192
hang hao zhi shi qi 	行號指示器	c=1 d=4.83732e-016 t=24192
hang nei 	行內	c=1 d=5.04605e-013 t=24192
hang shan chu 	行刪除	c=2 d=2.30029e-009 t=24192
hang shu 	行數	c=2 d=0.19765 t=24192
hang tian jia 	行添加	c=3 d=0.0605068 t=24192
hang tu xiang 	行圖像	c=2 d=0.00454534 t=24192
hang xin xi 	行信息	c=1 d=7.56427e-011 t=24192
hang ye 	行業	c=6 d=0.307825 t=24192
hang zeng jia 	行增加	c=1 d=0.339596 t=24192
hang zhong 	行中	c=1 d=3.80323e-010 t=24192
hang zhou 	杭州	c=13 d=0.364295 t=24192
hao 	好	c=92 d=1.69803 t=24192
hao 	號	c=34 d=2.57314 t=24192
hao ba 	好吧	c=8 d=0.856415 t=24192
hao bang 	好棒	c=1 d=0.264477 t=24192
hao chi 	好吃	c=1 d=1.56288e-018 t=24192
hao chu fa 	好觸發	c=1 d=5.56425e-016 t=24192
hao da 	好大	c=1 d=0.00748391 t=24192
hao de 	好的	c=13 d=0.57285 t=24192
hao de shi hou 	好的時候	c=1 d=3.33438e-021 t=24192
hao di 	好滴	c=1 d=0.0784731 t=24192
hao duo 	好多	c=0 d=1.24176e-019 t=24192
hao duo le 	好多了	c=1 d=1.24799e-018 t=24192
hao hao 	好好	c=2 d=0.451581 t=24192
hao hao wan 	好好玩	c=1 d=7.16678e-023 t=24192
hao hou 	好後	c=1 d=7.10738e-025 t=24192
hao hou ha ha ha ha ha ha ha 	好後哈哈哈哈哈哈哈	c=1 d=4.1249e-024 t=24192
hao ji ci 	好幾次	c=1 d=0.250324 t=24192
hao jia 	好價	c=1 d=0.822835 t=24192
hao jian 	好劍	c=1 d=0.0221482 t=24192
hao jiu 	好久	c=2 d=0.00190171 t=24192
hao kan 	好看	c=1 d=0.29523 t=24192
hao kuai 	好快	c=0 d=4.8624e-019 t=24192
hao le 	好了	c=4 d=0.0234819 t=24192
hao ma 	號碼	c=10 d=0.64731 t=24192
hao man zu 	好滿足	c=1 d=2.44559e-021 t=24192
hao mang 	好忙	c=1 d=0.0200405 t=24192
hao miao 	毫秒	c=1 d=0.412714 t=24192
hao pian yi 	好便宜	c=1 d=9.795e-022 t=24192
hao piao liang 	好漂亮	c=1 d=1.96263e-021 t=24192
hao ping 	好評	c=1 d=0.00657159 t=24192
hao qi guai 	好奇怪	c=1 d=0.358796 t=24192
hao qi xin 	好奇心	c=1 d=1.55107e-017 t=24192
hao xi huan 	好喜歡	c=1 d=9.80699e-007 t=24192
hao xian 	號線	c=1 d=1.02954e-019 t=24192
hao xiang 	好像	c=7 d=0.116081 t=24192
hao xiang 	好想	c=1 d=1.6998e-006 t=24192
hao yan 	豪言	c=1 d=0.017249 t=24192
hao yi sheng 	好醫生	c=1 d=2.13712e-023 t=24192
hao yong 	好用	c=4 d=9.96739e-017 t=24192
hao zhao 	好找	c=1 d=0.000223746 t=24192
hao zou 	好走	c=1 d=0.00582847 t=24192
he 	何	c=2 d=0.092089 t=24192
he 	和	c=107 d=3.58496 t=24192
he 	喝	c=1 d=1.65125e-018 t=24192
he 	盒	c=6 d=0.506946 t=24192
he bing 	合併	c=84 d=2.26769 t=24192
he chu 	何處	c=2 d=1.84177 t=24192
he fa 	合法	c=1 d=0.826959 t=24192
he fa xing 	合法性	c=2 d=0.282677 t=24192
he gui 	合規	c=1 d=0.0689068 t=24192
he he 	呵呵	c=1 d=5.4147e-019 t=24192
he ji 	合計	c=9 d=2.77744 t=24192
he li 	合理	c=1 d=2.3493e-019 t=24192
he shui 	喝水	c=1 d=6.35745e-025 t=24192
he tong 	合同	c=6 d=0.486798 t=24192
he tong hao 	合同號	c=1 d=0.331211 t=24192
he xin 	核心	c=2 d=0.000739157 t=24192
he zuo 	合作	c=1 d=0.00236968 t=24192
hei 	嘿	c=1 d=0.0365162 t=24192
hei 	黑	c=2 d=0.530633 t=24192
hei hei 	嘿嘿	c=0 d=0.00361528 t=24192
hei hei hei 	黑嘿嘿	c=1 d=0.036334 t=24192
hei ke 	黑客	c=7 d=1.03615e-006 t=24192
hei mei 	黑莓	c=6 d=0.136695 t=24192
hei se 	黑色	c=3 d=0.00646695 t=24192
hei ti 	黑體	c=1 d=2.03146e-016 t=24192
hei wu 	黑屋	c=1 d=1.73025e-009 t=24192
hen 	很	c=9 d=0.801423 t=24192
hen bu cuo 	很不錯	c=1 d=0.0151463 t=24192
hen da 	很大	c=4 d=5.38128e-005 t=24192
hen duo 	很多	c=8 d=0.324888 t=24192
hen duo wen jian 	很多文件	c=1 d=3.75886e-019 t=24192
hen hao 	很好	c=3 d=0.13399 t=24192
hen hua 	很話	c=2 d=5.72316e-016 t=24192
hen ji 	痕跡	c=2 d=3.77462e-018 t=24192
hen jian dan 	很簡單	c=2 d=0.000290183 t=24192
hen jin 	很近	c=1 d=0.810584 t=24192
hen ka 	很卡	c=1 d=3.8594e-006 t=24192
hen lei 	很累	c=1 d=0.778801 t=24192
hen li hai 	很厲害	c=1 d=2.12609e-021 t=24192
hen man 	很慢	c=1 d=7.77716e-014 t=24192
hen mang 	很忙	c=1 d=7.20393e-025 t=24192
hen xi huan 	很喜歡	c=1 d=9.19764e-017 t=24192
hen xiang 	很想	c=1 d=0.123687 t=24192
hen xiao 	很小	c=1 d=0.00225411 t=24192
hen you 	很有	c=2 d=0.140156 t=24192
hen yuan 	很遠	c=1 d=1.13157e-013 t=24192
hen zheng chang 	很正常	c=1 d=2.15823e-021 t=24192
heng 	哼	c=2 d=8.63524e-010 t=24192
heng 	恆	c=2 d=2.11232e-025 t=24192
heng 	橫	c=1 d=0.554327 t=24192
heng kong 	橫空	c=1 d=0.0495388 t=24192
heng liang 	橫樑	c=1 d=0.246597 t=24192
heng liang 	衡量	c=1 d=2.63015e-024 t=24192
heng you 	恆有	c=1 d=2.87042e-023 t=24192
hong 	宏	c=5 d=0.000208293 t=24192
hong 	紅	c=2 d=0.955997 t=24192
hong bao 	紅包	c=3 d=0.039908 t=24192
hong deng 	紅燈	c=2 d=0.0122872 t=24192
hong dian 	紅點	c=2 d=0.308819 t=24192
hong mei su 	紅黴素	c=1 d=0.384812 t=24192
hong qiao 	虹橋	c=2 d=0.806541 t=24192
hong qiao zhen 	虹橋鎮	c=1 d=0.00116504 t=24192
hong shao 	紅燒	c=1 d=1.60272e-020 t=24192
hong shi 	紅石	c=1 d=1.15801e-020 t=24192
hong xing er ke 	鴻興爾克	c=1 d=0.683861 t=24192
hong yi 	弘毅	c=2 d=9.65404e-020 t=24192
hong zhu 	紅豬	c=2 d=7.42815e-025 t=24192
hou 	吼	c=4 d=0.189268 t=24192
hou 	後	c=56 d=1.74145 t=24192
hou duan 	後端	c=2 d=0.557106 t=24192
hou dun 	後盾	c=1 d=0.644036 t=24192
hou hou 	吼吼	c=1 d=0.0948935 t=24192
hou lian pi 	厚臉皮	c=1 d=0.337902 t=24192
hou liang wei 	後兩位	c=1 d=6.17501e-006 t=24192
hou long 	喉嚨	c=1 d=0.0564161 t=24192
hou mian 	後面	c=3 d=0.273898 t=24192
hou nian 	後年	c=1 d=3.16034e-008 t=24192
hou po 	吼破	c=1 d=0.0561348 t=24192
hou tai 	後臺	c=7 d=0.174647 t=24192
hou xuan 	候選	c=1 d=9.74032e-006 t=24192
hou xuan shu 	候選數	c=1 d=8.93978e-006 t=24192
hu 	戶	c=1 d=0.778801 t=24192
hu 	糊	c=1 d=0.280832 t=24192
hu 	胡	c=0 d=0.00127784 t=24192
hu bu 	互補	c=1 d=4.58874e-013 t=24192
hu dai su 	胡怠速	c=1 d=0.0128424 t=24192
hu die 	蝴蝶	c=1 d=6.27153e-012 t=24192
hu dong 	互動	c=1 d=0.0129068 t=24192
hu fa 	護法	c=0 d=5.1258e-022 t=24192
hu huan 	互換	c=1 d=0.00194013 t=24192
hu kou 	戶口	c=1 d=3.32521e-018 t=24192
hu lian wang 	互聯網	c=21 d=1.77948 t=24192
hu lian wang yun ying 	互聯網運營	c=1 d=8.97666e-025 t=24192
hu lve 	忽略	c=12 d=1.3129 t=24192
hu xiang 	互相	c=3 d=7.08823e-011 t=24192
hu zhao 	護照	c=2 d=5.53649e-016 t=24192
hua 	化	c=8 d=0.722733 t=24192
hua 	畫	c=2 d=0.0117371 t=24192
hua 	花	c=6 d=0.532408 t=24192
hua 	華	c=1 d=0.000863083 t=24192
hua 	話	c=13 d=0.874885 t=24192
hua chu 	畫出	c=1 d=0.0023461 t=24192
hua chu lai 	畫出來	c=1 d=0.00279479 t=24192
hua de 	花的	c=0 d=8.20125e-022 t=24192
hua de qian 	花的錢	c=1 d=8.24236e-021 t=24192
hua fen 	劃分	c=3 d=2.9225e-014 t=24192
hua feng 	畫風	c=1 d=0.0150707 t=24192
hua hen 	劃痕	c=1 d=3.78684e-018 t=24192
hua ji 	滑稽	c=1 d=5.63088e-009 t=24192
hua jia 	畫家	c=1 d=1.0773e-023 t=24192
hua jun 	華軍	c=1 d=3.33098e-009 t=24192
hua kai 	花開	c=1 d=0.0997588 t=24192
hua kuo hao 	花括號	c=1 d=3.5725e-009 t=24192
hua le 	花了	c=1 d=0.939515 t=24192
hua le duo shao 	花了多少	c=1 d=3.57189e-007 t=24192
hua mian 	畫面	c=133 d=3.94946 t=24192
hua mian shang 	畫面上	c=1 d=0.000925663 t=24192
hua ren 	華人	c=1 d=0.00125578 t=24192
hua shuo 	話說	c=1 d=0.00798652 t=24192
hua suan 	划算	c=2 d=4.34614e-021 t=24192
hua wei 	華爲	c=1 d=3.05902e-007 t=24192
hua wen hua 	花文化	c=1 d=0.0963276 t=24192
hua xian 	劃線	c=1 d=1 t=24192
hua xiang 	畫像	c=1 d=3.11753e-024 t=24192
hua yuan 	花園	c=1 d=3.26947e-025 t=24192
huai 	壞	c=1 d=9.56648e-009 t=24192
huai le 	壞了	c=1 d=6.17606e-008 t=24192
huan 	換	c=10 d=0.919412 t=24192
huan 	歡	c=1 d=0.0925506 t=24192
huan 	環	c=1 d=5.98752e-021 t=24192
huan 	還	c=2 d=0.0613006 t=24192
huan cheng 	換成	c=2 d=0.115903 t=24192
huan chong 	緩衝	c=1 d=0.444858 t=24192
huan cun 	緩存	c=8 d=0.129142 t=24192
huan de 	換的	c=1 d=2.97833e-016 t=24192
huan ge 	換個	c=1 d=2.73377e-008 t=24192
huan gei 	還給	c=1 d=0.0658748 t=24192
huan gong zuo 	換工作	c=1 d=1.74431e-016 t=24192
huan hang 	換行	c=3 d=0.489192 t=24192
huan jie 	緩解	c=1 d=1.82367e-010 t=24192
huan jing 	環境	c=20 d=1.63295 t=24192
huan kuan 	還款	c=1 d=0.00295994 t=24192
huan kuan ri 	還款日	c=1 d=0.0297478 t=24192
huan le 	換了	c=1 d=0.0183156 t=24192
huan man 	緩慢	c=4 d=1.23418e-009 t=24192
huan shi jie 	換世界	c=1 d=1.64357e-022 t=24192
huan shi jie 	環世界	c=4 d=2.41044e-019 t=24192
huan wan le 	還完了	c=1 d=0.0343896 t=24192
huan xing 	喚醒	c=1 d=4.71548e-010 t=24192
huan ying 	歡迎	c=2 d=0.0279206 t=24192
huan ying ni 	歡迎你	c=1 d=0.0411719 t=24192
huan yong 	換用	c=1 d=1.9718e-017 t=24192
huan yuan 	還原	c=1 d=8.82797e-005 t=24192
huang 	黃	c=1 d=0.000689186 t=24192
huang lao shi 	黃老師	c=4 d=0.0037982 t=24192
huang yong 	黃勇	c=4 d=1.25844e-017 t=24192
hui 	回	c=2 d=0.331211 t=24192
hui 	惠	c=3 d=1.84163 t=24192
hui 	會	c=36 d=1.00656 t=24192
hui 	灰	c=1 d=0.900325 t=24192
hui ba 	會把	c=1 d=0.0103063 t=24192
hui bei 	會被	c=1 d=0.501576 t=24192
hui bian 	彙編	c=4 d=0.898192 t=24192
hui bu hui 	會不會	c=2 d=2.88257e-008 t=24192
hui bu zhi dao 	惠不知道	c=1 d=1.88568e-021 t=24192
hui che 	回車	c=2 d=1.13821e-017 t=24192
hui cong 	會從	c=1 d=3.44131e-010 t=24192
hui dao 	回到	c=1 d=0.142274 t=24192
hui diao 	回調	c=10 d=0.482272 t=24192
hui dui 	會對	c=1 d=0.07502 t=24192
hui fu 	回覆	c=13 d=0.699243 t=24192
hui fu 	恢復	c=37 d=1.8653 t=24192
hui fu zhuang tai 	回覆狀態	c=1 d=0.618783 t=24192
hui gu 	回顧	c=1 d=2.29801e-024 t=24192
hui gui 	回歸	c=5 d=0.0655462 t=24192
hui gun 	回滾	c=2 d=0.000446488 t=24192
hui jia 	回家	c=1 d=0.197899 t=24192
hui lai 	回來	c=11 d=0.447088 t=24192
hui lai 	會來	c=1 d=1.4854e-008 t=24192
hui lai le 	回來了	c=1 d=2.58747e-008 t=24192
hui lai ma 	回來嗎	c=1 d=3.78362e-008 t=24192
hui li 	繪里	c=0 d=3.733e-027 t=24192
hui lv 	匯率	c=53 d=1.93377 t=24192
hui qu 	回去	c=6 d=0.0434126 t=24192
hui se 	灰色	c=1 d=0.0735345 t=24192
hui suo 	會所	c=2 d=5.69669e-007 t=24192
hui tou 	回頭	c=1 d=0.155673 t=24192
hui wei 	回味	c=1 d=0.00115923 t=24192
hui you 	會有	c=1 d=0.0366992 t=24192
hui yuan 	會員	c=3 d=0.0213864 t=24192
hui zai 	會在	c=2 d=9.31885e-005 t=24192
hui zhong 	會中	c=1 d=0.0207543 t=24192
hui zong 	彙總	c=1 d=6.25428e-009 t=24192
hun 	混	c=1 d=0.00848038 t=24192
hun ge 	混個	c=1 d=8.50378e-006 t=24192
hun ji 	混跡	c=1 d=1.06916e-022 t=24192
hun luan 	混亂	c=4 d=0.824444 t=24192
huo 	或	c=35 d=0.987863 t=24192
huo 	火	c=2 d=0.402524 t=24192
huo 	貨	c=4 d=0.713185 t=24192
huo ban 	夥伴	c=9 d=0.946868 t=24192
huo bi 	貨幣	c=8 d=0.694301 t=24192
huo che 	火車	c=5 d=0.000493725 t=24192
huo che piao 	火車票	c=1 d=3.69912e-007 t=24192
huo de 	火的	c=2 d=0.821353 t=24192
huo de 	獲得	c=2 d=0.282239 t=24192
huo de li wu 	獲得禮物	c=1 d=0.400517 t=24192
huo dong 	活動	c=5 d=0.0435613 t=24192
huo hai 	火海	c=1 d=4.05231e-021 t=24192
huo hu 	火狐	c=4 d=0.609571 t=24192
huo hua 	火花	c=1 d=0.313486 t=24192
huo ju 	火炬	c=1 d=0.14808 t=24192
huo men 	或門	c=1 d=0.0875977 t=24192
huo miao 	火苗	c=1 d=0.139457 t=24192
huo qu 	獲取	c=275 d=3.78312 t=24192
huo qu dao 	獲取到	c=1 d=1.82305e-006 t=24192
huo rong 	火絨	c=2 d=0.496585 t=24192
huo yi 	獲益	c=1 d=0.162838 t=24192
huo zhe 	或者	c=8 d=0.843665 t=24192
ji 	即	c=2 d=0.00280879 t=24192
ji 	及	c=63 d=1.61551 t=24192
ji 	基	c=1 d=7.95345e-013 t=24192
ji 	寄	c=1 d=1.48307e-019 t=24192
ji 	幾	c=2 d=0.00726273 t=24192
ji 	急	c=1 d=0.29671 t=24192
ji 	極	c=1 d=0.00582847 t=24192
ji 	機	c=11 d=1.27284 t=24192
ji 	濟	c=1 d=3.88403e-022 t=24192
ji 	級	c=2 d=0.00594622 t=24192
ji 	計	c=1 d=0.151072 t=24192
ji 	記	c=3 d=0.00157644 t=24192
ji 	集	c=2 d=0.0540641 t=24192
ji 	雞	c=1 d=6.54995e-023 t=24192
ji ben 	基本	c=20 d=0.441212 t=24192
ji bian 	幾遍	c=1 d=1.16524e-005 t=24192
